accommodates,bathrooms,bedrooms,beds,price
1,1.0,1.0,1.0,40.0
4,1.0,1.0,1.0,90.0
5,1.0,1.0,2.0,141.0
1,1.0,1.0,1.0,10000.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,53.0
2,1.0,1.0,1.0,79.0
1,1.0,1.0,1.0,40.0
4,1.0,2.0,2.0,119.0
2,1.0,1.0,1.0,100.0
4,1.0,1.0,3.0,105.0
1,1.0,1.0,1.0,44.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,49.0
2,1.0,1.0,1.0,75.0
4,1.5,1.0,1.0,150.0
3,1.0,1.0,1.0,190.0
6,1.0,1.0,2.0,85.0
1,1.0,1.0,1.0,60.0
3,1.0,1.0,1.0,49.0
1,1.0,1.0,1.0,70.0
4,1.0,1.0,2.0,60.0
6,1.0,3.0,4.0,750.0
4,1.0,1.0,2.0,150.0
2,1.0,1.0,1.0,99.0
4,1.0,1.0,2.0,120.0
4,1.0,1.0,1.0,130.0
2,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,65.0
6,1.0,2.0,2.0,250.0
1,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,69.0
4,1.0,1.0,2.0,120.0
3,1.0,1.0,1.0,99.0
3,1.0,1.0,1.0,93.0
2,1.0,1.0,1.0,15.0
2,1.0,1.0,1.0,95.0
12,1.0,2.0,6.0,70.0
1,1.0,1.0,1.0,65.0
3,1.0,1.0,2.0,65.0
1,1.0,1.0,1.0,40.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,2.0,45.0
6,1.0,2.0,3.0,170.0
2,2.0,1.0,1.0,85.0
3,1.0,1.0,2.0,230.0
4,1.0,1.0,2.0,75.0
2,1.0,1.0,1.0,165.0
4,1.0,1.0,2.0,90.0
2,1.0,1.0,1.0,59.0
2,1.0,1.0,1.0,89.0
2,2.0,1.0,1.0,55.0
1,1.0,1.0,2.0,115.0
2,1.0,1.0,1.0,75.0
3,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,110.0
8,1.0,3.0,5.0,25.0
2,1.0,1.0,1.0,58.0
1,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,2.0,109.0
4,1.0,1.0,2.0,99.0
4,1.0,1.0,1.0,140.0
3,1.0,1.0,1.0,90.0
4,1.0,2.0,3.0,99.0
3,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,30.0
8,2.5,4.0,4.0,600.0
5,1.0,2.0,3.0,170.0
2,1.0,1.0,1.0,55.0
4,1.0,2.0,3.0,135.0
2,1.0,1.0,1.0,85.0
1,1.0,1.0,1.0,70.0
1,1.0,1.0,1.0,40.0
1,1.0,1.0,1.0,46.0
4,1.0,1.0,2.0,51.0
5,1.0,1.0,3.0,120.0
1,1.0,1.0,1.0,59.0
2,1.0,1.0,1.0,79.0
1,1.0,1.0,1.0,46.0
1,1.0,1.0,1.0,50.0
4,1.0,1.0,2.0,120.0
1,1.0,1.0,1.0,55.0
3,1.0,2.0,2.0,110.0
4,1.0,1.0,2.0,100.0
7,1.0,2.0,3.0,151.0
1,1.0,1.0,1.0,75.0
3,1.0,1.0,1.0,150.0
1,1.0,1.0,2.0,50.0
2,1.0,1.0,1.0,70.0
2,1.0,2.0,2.0,60.0
2,1.0,1.0,1.0,75.0
8,1.0,2.0,4.0,190.0
2,1.0,1.0,1.0,135.0
1,1.0,1.0,1.0,50.0
4,1.0,1.0,2.0,80.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,100.0
1,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,180.0
4,1.0,1.0,1.0,185.0
6,1.0,2.0,3.0,222.0
3,1.0,1.0,2.0,75.0
5,1.0,1.0,3.0,169.0
4,1.0,1.0,2.0,95.0
2,1.0,1.0,2.0,100.0
4,1.0,1.0,1.0,122.0
4,1.5,3.0,3.0,227.0
2,1.0,1.0,1.0,135.0
3,1.5,1.0,1.0,100.0
1,2.0,1.0,1.0,50.0
2,1.0,1.0,1.0,150.0
1,1.0,1.0,1.0,75.0
6,1.0,3.0,4.0,500.0
1,1.0,1.0,1.0,38.0
3,1.0,1.0,2.0,137.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,90.0
1,1.0,1.0,1.0,45.0
4,1.0,1.0,2.0,135.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,66.0
1,1.0,1.0,1.0,50.0
4,1.0,1.0,1.0,200.0
2,1.0,1.0,1.0,60.0
2,1.0,2.0,1.0,79.0
4,1.0,1.0,2.0,120.0
3,1.0,1.0,1.0,180.0
3,1.0,1.0,3.0,69.0
1,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,48.0
2,1.0,1.0,1.0,120.0
1,1.0,1.0,1.0,200.0
2,1.0,1.0,1.0,80.0
2,2.0,1.0,1.0,44.0
1,1.0,1.0,1.0,62.0
2,1.0,2.0,1.0,75.0
2,1.0,1.0,1.0,60.0
1,1.5,1.0,1.0,90.0
2,1.0,1.0,1.0,70.0
1,1.0,1.0,3.0,57.0
2,1.0,1.0,1.0,79.0
4,1.0,1.0,2.0,95.0
1,1.5,1.0,1.0,100.0
1,1.0,1.0,1.0,65.0
4,1.0,1.0,1.0,30.0
7,1.0,1.0,4.0,75.0
4,1.0,1.0,1.0,125.0
2,1.0,1.0,1.0,55.0
4,2.0,2.0,2.0,220.0
2,1.0,1.0,1.0,150.0
2,1.0,2.0,1.0,150.0
11,1.0,2.0,5.0,85.0
1,1.0,1.0,1.0,45.0
4,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,180.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,55.0
4,1.0,2.0,2.0,200.0
3,1.0,1.0,1.0,120.0
1,1.0,1.0,1.0,49.0
2,2.0,1.0,1.0,49.0
2,1.0,1.0,1.0,66.0
3,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,95.0
5,1.0,2.0,2.0,120.0
4,1.0,1.0,2.0,150.0
1,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,70.0
3,1.0,1.0,2.0,45.0
8,1.0,3.0,3.0,350.0
8,1.0,3.0,4.0,275.0
2,1.0,1.0,1.0,60.0
4,1.0,1.0,1.0,189.0
2,1.0,1.0,1.0,300.0
4,1.0,1.0,3.0,135.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,45.0
1,1.0,1.0,1.0,79.0
2,1.0,1.0,1.0,56.0
1,1.5,1.0,1.0,50.0
7,1.0,3.0,4.0,350.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,95.0
4,1.0,1.0,2.0,99.0
2,1.0,1.0,1.0,40.0
2,2.0,1.0,1.0,52.0
2,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,900.0
4,1.0,2.0,2.0,159.0
2,1.0,1.0,1.0,95.0
4,1.0,1.0,2.0,45.0
2,2.0,1.0,1.0,72.0
1,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,60.0
1,1.0,1.0,1.0,110.0
2,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,79.0
5,1.0,3.0,3.0,150.0
2,1.0,1.0,1.0,69.0
4,1.0,1.0,3.0,179.0
2,1.0,1.0,1.0,210.0
2,1.0,1.0,1.0,50.0
5,1.0,2.0,2.0,225.0
3,1.0,1.0,1.0,125.0
2,1.0,1.0,2.0,70.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,130.0
1,2.0,1.0,1.0,50.0
2,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,38.0
4,1.0,1.0,2.0,115.0
3,1.0,1.0,1.0,95.0
2,1.0,1.0,1.0,109.0
2,1.0,1.0,1.0,110.0
7,1.0,2.0,3.0,150.0
1,1.0,1.0,1.0,80.0
4,1.0,1.0,2.0,67.0
2,1.0,1.0,1.0,60.0
8,1.0,4.0,4.0,220.0
1,1.0,1.0,1.0,36.0
2,1.0,1.0,1.0,60.0
5,1.0,1.0,3.0,99.0
1,1.0,1.0,1.0,46.0
2,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,110.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,113.0
1,2.0,1.0,1.0,119.0
5,1.0,1.0,2.0,110.0
1,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,125.0
4,1.0,1.0,2.0,100.0
2,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,90.0
3,1.0,1.0,1.0,165.0
6,1.0,2.0,4.0,185.0
3,1.0,1.0,2.0,120.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,49.0
1,1.0,1.0,1.0,95.0
4,1.0,2.0,3.0,150.0
1,1.0,1.0,1.0,69.0
3,1.0,1.0,1.0,150.0
1,1.0,1.0,1.0,45.0
3,1.0,1.0,1.0,98.0
1,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,77.0
1,1.0,1.0,1.0,120.0
4,1.0,1.0,2.0,100.0
1,1.0,1.0,1.0,110.0
4,1.5,1.0,2.0,140.0
2,2.0,1.0,1.0,60.0
1,1.0,1.0,1.0,90.0
4,1.0,1.0,1.0,105.0
8,2.0,3.0,4.0,239.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,65.0
2,1.5,1.0,1.0,80.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,85.0
1,1.0,1.0,1.0,70.0
6,1.0,2.0,5.0,198.0
9,1.0,3.0,4.0,218.0
4,1.0,1.0,3.0,120.0
1,1.0,1.0,3.0,58.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,110.0
4,1.0,1.0,2.0,90.0
2,1.0,1.0,1.0,69.0
2,1.0,1.0,1.0,125.0
1,1.0,1.0,1.0,60.0
4,1.0,1.0,2.0,83.0
2,2.0,1.0,1.0,56.0
2,1.0,1.0,1.0,59.0
3,1.0,1.0,3.0,80.0
1,1.0,1.0,1.0,35.0
2,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,38.0
2,1.0,1.0,1.0,53.0
1,1.0,1.0,3.0,57.0
2,1.0,1.0,1.0,75.0
3,1.0,1.0,2.0,55.0
2,2.0,1.0,1.0,160.0
2,1.0,1.0,1.0,105.0
2,1.0,1.0,1.0,67.0
2,1.0,1.0,1.0,85.0
5,1.0,2.0,2.0,170.0
2,1.0,1.0,1.0,200.0
1,1.0,1.0,1.0,55.0
3,1.0,1.0,2.0,55.0
2,1.0,1.0,1.0,49.0
5,1.0,2.0,3.0,280.0
3,1.0,1.0,1.0,175.0
2,1.0,1.0,1.0,30.0
1,1.0,1.0,1.0,39.0
1,1.0,1.0,1.0,70.0
2,1.0,1.0,2.0,42.0
1,2.0,1.0,1.0,38.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,88.0
3,1.0,1.0,2.0,130.0
2,1.0,1.0,1.0,98.0
3,1.0,1.0,1.0,74.0
1,1.0,1.0,1.0,37.0
2,1.0,1.0,1.0,80.0
3,1.5,1.0,1.0,49.0
1,1.0,1.0,1.0,40.0
1,1.0,1.0,1.0,55.0
3,1.0,1.0,2.0,250.0
11,1.0,2.0,5.0,101.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,50.0
2,2.0,1.0,1.0,58.0
2,1.0,1.0,1.0,110.0
1,1.0,1.0,1.0,84.0
2,1.0,1.0,1.0,74.0
1,1.0,1.0,1.0,55.0
5,1.0,2.0,3.0,85.0
2,1.0,1.0,1.0,40.0
2,2.0,1.0,1.0,58.0
1,1.0,1.0,1.0,70.0
4,1.0,1.0,2.0,90.0
2,1.0,1.0,1.0,215.0
3,1.0,1.0,2.0,105.0
2,1.0,1.0,1.0,45.0
4,1.0,2.0,2.0,225.0
2,1.0,1.0,2.0,86.0
2,1.0,1.0,1.0,50.0
4,1.0,1.0,1.0,130.0
2,1.0,1.0,1.0,110.0
2,1.0,1.0,1.0,105.0
2,1.0,1.0,1.0,60.0
1,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,85.0
1,1.0,1.0,1.0,40.0
4,1.0,1.0,2.0,50.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,45.0
5,1.0,3.0,3.0,215.0
2,1.0,1.0,2.0,51.0
4,1.5,2.0,1.0,125.0
2,1.0,1.0,1.0,63.0
1,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,135.0
4,1.0,1.0,2.0,49.0
4,1.0,2.0,2.0,108.0
3,1.0,1.0,1.0,119.0
3,1.0,1.0,1.0,49.0
4,1.0,1.0,1.0,100.0
4,1.0,1.0,1.0,99.0
6,1.0,2.0,4.0,199.0
6,1.0,3.0,4.0,206.0
2,1.0,1.0,1.0,150.0
3,1.0,1.0,1.0,49.0
2,1.0,1.0,1.0,65.0
4,1.0,1.0,2.0,90.0
4,1.5,2.0,2.0,150.0
2,1.0,1.0,1.0,120.0
1,1.0,1.0,1.0,40.0
2,1.0,1.0,2.0,40.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,200.0
4,1.0,1.0,1.0,115.0
4,2.0,1.0,1.0,150.0
6,1.0,3.0,3.0,100.0
2,1.0,1.0,1.0,85.0
4,1.0,2.0,2.0,149.0
2,1.0,1.0,1.0,85.0
9,1.0,3.0,4.0,210.0
3,1.0,1.0,3.0,69.0
6,1.0,2.0,2.0,115.0
4,1.0,1.0,3.0,130.0
2,1.0,1.0,1.0,300.0
1,1.0,1.0,1.0,101.0
2,1.0,1.0,1.0,75.0
1,1.0,1.0,1.0,90.0
2,1.0,1.0,1.0,59.0
2,1.0,1.0,1.0,99.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,69.0
2,1.0,1.0,1.0,73.0
2,2.0,1.0,1.0,75.0
2,1.5,1.0,1.0,90.0
2,1.0,1.0,1.0,40.0
2,1.0,1.0,1.0,59.0
3,1.0,1.0,2.0,90.0
2,1.0,1.0,1.0,59.0
2,1.0,1.0,1.0,48.0
1,1.0,1.0,1.0,56.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,74.0
1,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,39.0
2,1.0,1.0,1.0,125.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,45.0
4,1.0,2.0,2.0,185.0
4,1.0,1.0,2.0,125.0
2,1.0,1.0,1.0,80.0
3,1.0,1.0,1.0,60.0
2,1.0,1.0,2.0,70.0
9,1.0,2.0,4.0,130.0
3,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,75.0
7,1.0,2.0,4.0,130.0
2,1.0,2.0,1.0,820.0
2,1.0,1.0,1.0,199.0
2,1.0,1.0,1.0,56.0
2,1.5,1.0,1.0,55.0
2,1.0,1.0,1.0,49.0
6,1.0,1.0,3.0,85.0
6,1.0,2.0,4.0,155.0
3,1.0,2.0,2.0,110.0
2,1.0,1.0,2.0,79.0
3,1.0,1.0,3.0,129.0
2,1.0,1.0,1.0,130.0
4,1.0,1.0,2.0,110.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,48.0
2,1.0,1.0,1.0,90.0
4,1.0,1.0,2.0,59.0
6,1.0,3.0,4.0,180.0
2,1.0,1.0,1.0,63.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,88.0
2,1.0,1.0,1.0,100.0
14,2.0,6.0,8.0,850.0
4,1.0,2.0,2.0,150.0
1,1.0,1.0,1.0,45.0
1,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,55.0
1,1.0,1.0,1.0,80.0
3,1.0,1.0,2.0,85.0
1,2.0,1.0,1.0,60.0
3,1.0,1.0,2.0,69.0
3,1.0,1.0,2.0,89.0
4,1.0,1.0,2.0,90.0
8,1.0,2.0,6.0,200.0
2,1.0,1.0,1.0,59.0
2,1.0,1.0,1.0,99.0
5,1.0,2.0,2.0,186.0
2,1.0,1.0,1.0,149.0
7,1.0,1.0,4.0,40.0
1,1.0,1.0,1.0,110.0
2,1.0,1.0,1.0,150.0
2,2.0,1.0,1.0,60.0
2,2.0,1.0,1.0,55.0
2,1.0,1.0,1.0,130.0
7,1.0,2.0,2.0,109.0
1,2.0,1.0,1.0,45.0
2,1.0,1.0,1.0,150.0
6,1.0,2.0,3.0,120.0
1,1.0,1.0,1.0,34.0
1,1.0,1.0,1.0,45.0
2,1.0,1.0,2.0,38.0
3,1.0,1.0,2.0,49.0
2,1.0,1.0,1.0,90.0
4,1.0,1.0,2.0,47.0
4,1.0,1.0,2.0,50.0
4,1.0,1.0,1.0,99.0
2,1.0,1.0,1.0,118.0
2,2.0,1.0,1.0,52.0
2,1.0,1.0,1.0,60.0
7,1.0,2.0,4.0,175.0
4,1.0,1.0,2.0,120.0
2,1.0,1.0,2.0,99.0
2,1.0,1.0,1.0,80.0
6,1.0,2.0,3.0,200.0
1,1.0,1.0,1.0,38.0
2,1.0,1.0,1.0,103.0
4,1.0,1.0,2.0,105.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,77.0
3,1.5,1.0,1.0,56.0
1,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,49.0
2,1.0,1.0,2.0,150.0
4,1.0,1.0,2.0,60.0
2,1.0,1.0,2.0,110.0
2,1.0,1.0,1.0,79.0
1,1.0,1.0,1.0,90.0
1,1.0,1.0,1.0,32.0
8,1.0,4.0,4.0,300.0
1,1.0,1.0,1.0,40.0
1,1.0,1.0,1.0,30.0
4,1.0,2.0,2.0,130.0
2,1.0,1.0,1.0,35.0
8,1.0,3.0,4.0,150.0
2,1.0,1.0,2.0,95.0
5,1.0,2.0,3.0,180.0
2,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,69.0
3,1.0,1.0,2.0,70.0
3,2.0,1.0,3.0,80.0
4,1.5,1.0,2.0,40.0
1,1.0,1.0,1.0,40.0
4,1.0,1.0,2.0,80.0
4,1.5,2.0,2.0,299.0
4,1.0,1.0,4.0,80.0
16,2.0,4.0,6.0,299.0
2,3.0,1.0,1.0,75.0
2,1.0,1.0,1.0,99.0
6,2.0,3.0,3.0,200.0
8,2.0,3.0,4.0,239.0
1,1.0,1.0,1.0,45.0
4,3.0,1.0,2.0,65.0
1,1.0,1.0,1.0,70.0
3,1.5,1.0,2.0,53.0
2,3.0,1.0,1.0,45.0
4,3.0,1.0,2.0,60.0
4,1.0,1.0,1.0,70.0
1,1.0,1.0,1.0,40.0
1,1.0,1.0,1.0,34.0
2,1.5,1.0,1.0,35.0
4,1.0,3.0,3.0,169.0
4,1.0,1.0,3.0,98.0
2,1.0,1.0,1.0,60.0
3,1.0,1.0,1.0,105.0
7,2.5,3.0,4.0,175.0
7,2.0,2.0,4.0,220.0
3,1.5,1.0,2.0,38.0
2,3.0,1.0,1.0,48.0
4,1.0,1.0,2.0,65.0
2,1.0,2.0,1.0,60.0
4,2.0,3.0,3.0,151.0
2,1.0,1.0,2.0,50.0
2,1.5,2.0,2.0,129.0
2,1.0,1.0,1.0,125.0
3,1.0,1.0,2.0,59.0
5,1.0,3.0,4.0,250.0
2,1.0,1.0,1.0,100.0
1,1.0,1.0,1.0,30.0
4,1.5,1.0,2.0,50.0
6,1.0,3.0,5.0,128.0
2,3.0,1.0,1.0,48.0
3,1.5,1.0,1.0,99.0
2,1.5,1.0,1.0,38.0
4,1.0,2.0,2.0,109.0
10,2.0,4.0,8.0,499.0
2,1.0,1.0,1.0,95.0
11,2.5,4.0,5.0,290.0
4,1.0,1.0,3.0,40.0
2,2.0,2.0,2.0,200.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,65.0
3,2.0,2.0,2.0,275.0
4,1.0,1.0,2.0,250.0
5,1.0,1.0,1.0,195.0
3,1.0,1.0,1.0,175.0
2,1.0,1.0,1.0,225.0
2,1.0,1.0,1.0,250.0
2,1.0,1.0,1.0,110.0
2,1.0,1.0,1.0,350.0
6,2.0,3.0,3.0,599.0
4,1.0,1.0,2.0,225.0
4,1.0,1.0,2.0,225.0
2,1.0,1.0,1.0,450.0
6,2.0,3.0,4.0,385.0
3,1.0,1.0,1.0,145.0
2,2.0,2.0,1.0,200.0
2,1.0,1.0,1.0,250.0
4,2.0,2.0,2.0,300.0
1,1.0,1.0,1.0,129.0
2,1.0,1.0,3.0,150.0
4,2.0,2.0,2.0,390.0
4,2.0,2.0,3.0,750.0
2,1.0,1.0,1.0,400.0
2,1.0,1.0,1.0,99.0
2,1.0,1.0,1.0,270.0
2,1.0,1.0,1.0,250.0
4,1.0,1.0,2.0,250.0
4,1.0,1.0,1.0,200.0
7,2.0,2.0,5.0,450.0
2,1.0,1.0,1.0,150.0
2,2.0,2.0,1.0,325.0
5,1.0,2.0,2.0,225.0
2,1.0,1.0,1.0,140.0
2,1.0,1.0,1.0,250.0
4,1.0,1.0,2.0,580.0
4,1.5,1.0,3.0,200.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,325.0
4,2.0,2.0,4.0,475.0
1,1.0,1.0,1.0,200.0
4,1.0,2.0,2.0,200.0
2,1.5,1.0,2.0,40.0
1,1.0,1.0,1.0,65.0
3,1.0,1.0,3.0,75.0
2,1.0,1.0,1.0,40.0
1,1.0,1.0,1.0,20.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,55.0
1,1.0,1.0,1.0,29.0
2,1.5,1.0,1.0,40.0
4,1.0,1.0,2.0,90.0
5,1.0,2.0,2.0,75.0
2,1.0,1.0,1.0,70.0
4,1.0,1.0,1.0,150.0
5,1.0,1.0,2.0,70.0
2,1.0,1.0,1.0,100.0
3,1.0,1.0,2.0,74.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,63.0
2,1.0,1.0,1.0,90.0
5,2.0,3.0,4.0,165.0
3,1.0,2.0,2.0,100.0
3,1.0,1.0,2.0,95.0
4,1.0,1.0,2.0,54.0
1,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,30.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,48.0
2,1.0,1.0,2.0,65.0
1,1.0,1.0,1.0,60.0
1,1.0,1.0,1.0,45.0
4,1.0,1.0,2.0,170.0
4,1.0,1.0,2.0,100.0
2,1.0,1.0,1.0,54.0
2,1.0,1.0,2.0,75.0
2,1.0,1.0,1.0,85.0
8,1.0,2.0,4.0,136.0
2,1.0,1.0,2.0,80.0
4,1.0,1.0,1.0,125.0
4,1.0,2.0,2.0,65.0
1,1.0,1.0,1.0,60.0
5,2.0,3.0,3.0,130.0
1,1.0,1.0,1.0,65.0
5,1.0,3.0,3.0,400.0
1,1.0,1.0,1.0,55.0
5,1.0,3.0,3.0,110.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,75.0
1,1.0,1.0,1.0,30.0
2,1.0,1.0,1.0,48.0
1,1.0,1.0,1.0,65.0
3,1.5,1.0,2.0,39.0
2,1.0,1.0,2.0,49.0
7,2.0,3.0,4.0,275.0
1,1.0,1.0,1.0,35.0
2,1.0,1.0,1.0,50.0
4,1.0,1.0,3.0,125.0
2,1.0,1.0,2.0,60.0
8,1.0,2.0,4.0,116.0
3,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,45.0
1,1.0,1.0,1.0,30.0
1,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,85.0
8,1.0,2.0,4.0,116.0
3,1.0,1.0,3.0,85.0
2,1.0,1.0,1.0,35.0
2,2.0,1.0,1.0,30.0
1,1.0,1.0,1.0,75.0
4,1.0,1.0,4.0,124.0
4,1.0,1.0,2.0,125.0
2,1.0,2.0,1.0,30.0
2,1.0,1.0,1.0,45.0
4,1.0,1.0,2.0,132.0
1,1.0,1.0,1.0,80.0
5,1.0,2.0,2.0,800.0
4,1.0,1.0,2.0,110.0
1,1.0,1.0,1.0,65.0
1,1.0,1.0,1.0,22.0
1,1.0,1.0,1.0,55.0
5,1.0,1.0,3.0,149.0
1,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,85.0
8,1.0,3.0,4.0,249.0
2,1.0,1.0,1.0,55.0
6,1.0,1.0,6.0,240.0
2,1.0,1.0,1.0,98.0
2,1.0,1.0,1.0,95.0
2,1.0,1.0,1.0,75.0
3,1.0,2.0,2.0,75.0
5,1.0,1.0,3.0,100.0
4,1.0,1.0,4.0,125.0
1,1.0,1.0,1.0,35.0
3,1.0,1.0,3.0,100.0
1,1.0,1.0,1.0,17.0
4,1.0,1.0,2.0,120.0
1,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,80.0
3,1.0,2.0,2.0,99.0
1,1.0,1.0,1.0,79.0
7,2.0,3.0,3.0,184.0
8,2.0,4.0,4.0,189.0
2,1.0,1.0,2.0,60.0
1,1.0,1.0,1.0,99.0
1,1.0,1.0,1.0,90.0
1,1.0,1.0,1.0,89.0
7,2.5,3.0,5.0,150.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,29.0
2,1.0,1.0,1.0,85.0
4,1.0,1.0,1.0,75.0
2,2.0,1.0,1.0,50.0
2,1.0,1.0,1.0,100.0
1,1.5,1.0,1.0,50.0
2,1.0,1.0,1.0,100.0
10,1.5,1.0,3.0,70.0
2,1.0,1.0,1.0,60.0
1,1.5,1.0,1.0,50.0
2,2.0,1.0,1.0,84.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,40.0
2,1.0,1.0,1.0,60.0
4,1.0,2.0,2.0,110.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,69.0
2,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,52.0
3,2.0,1.0,1.0,75.0
2,2.0,1.0,1.0,79.0
4,1.0,1.0,2.0,60.0
1,2.0,1.0,1.0,35.0
2,1.0,1.0,1.0,200.0
2,1.0,1.0,1.0,28.0
1,1.5,1.0,1.0,36.0
2,1.0,1.0,1.0,45.0
2,2.0,1.0,1.0,69.0
2,2.0,1.0,1.0,45.0
2,1.5,1.0,2.0,45.0
1,2.0,1.0,1.0,59.0
1,1.0,1.0,1.0,50.0
2,2.0,1.0,1.0,67.0
2,1.0,1.0,1.0,29.0
2,1.0,1.0,2.0,110.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,55.0
4,1.5,1.0,2.0,90.0
4,1.0,1.0,2.0,99.0
2,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,50.0
2,2.0,1.0,1.0,40.0
2,1.5,1.0,1.0,79.0
2,1.0,1.0,1.0,120.0
4,1.0,2.0,2.0,119.0
4,1.0,1.0,3.0,105.0
3,1.0,1.0,2.0,125.0
6,1.0,2.0,4.0,155.0
4,1.0,1.0,2.0,112.0
7,1.0,3.0,4.0,195.0
6,2.5,2.0,3.0,175.0
2,1.0,1.0,1.0,85.0
6,1.0,2.0,2.0,235.0
2,1.0,1.0,1.0,100.0
6,1.0,2.0,3.0,140.0
6,1.0,3.0,3.0,159.0
5,2.0,3.0,3.0,250.0
2,1.0,1.0,1.0,139.0
6,1.0,2.0,1.0,120.0
2,1.0,1.0,2.0,100.0
4,1.0,2.0,2.0,140.0
4,1.0,2.0,1.0,110.0
2,1.0,1.0,1.0,150.0
